DBCODE,ENTITY,SITECODE,AIRTEMP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,DATE_TIME,AIRTEMP_MEAN,AIRTEMP_MEAN_FLAG,EVENT_CODE
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 08:15:00,10.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 08:30:00,10.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 08:45:00,11.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 09:00:00,12.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 09:15:00,14.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 09:30:00,15.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 09:45:00,16.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 10:00:00,17.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 10:15:00,17.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 10:30:00,18.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 10:45:00,18.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 11:00:00,18.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 11:15:00,19.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 11:30:00,19.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 11:45:00,20.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 12:00:00,19.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 12:15:00,20.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 12:30:00,20.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 12:45:00,22.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 13:00:00,22.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 13:15:00,22.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 13:30:00,22.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 13:45:00,22.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 14:00:00,22.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 14:15:00,22.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 14:30:00,22.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 14:45:00,22.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 15:00:00,22.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 15:15:00,22.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 15:30:00,22.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 15:45:00,22.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 16:00:00,22.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 16:15:00,21.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 16:30:00,22.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 16:45:00,22.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 17:00:00,21.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 17:15:00,20.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 17:30:00,20.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 17:45:00,20.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 18:00:00,19.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 18:15:00,18.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 18:30:00,17.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 18:45:00,16.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 19:00:00,15.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 19:15:00,15.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 19:30:00,14.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 19:45:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 20:00:00,14.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 20:15:00,14.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 20:30:00,14.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 20:45:00,13.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 21:00:00,13.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 21:15:00,13.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 21:30:00,13.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 21:45:00,13.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 22:00:00,13.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 22:15:00,13.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 22:30:00,13.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 22:45:00,13.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 23:00:00,12.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 23:15:00,12.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 23:30:00,12.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 23:45:00,12.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 00:00:00,12.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 00:15:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 00:30:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 00:45:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 01:00:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 01:15:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 01:30:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 01:45:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 02:00:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 02:15:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 02:30:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 02:45:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 03:00:00,11.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 03:15:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 03:30:00,12.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 03:45:00,12.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 04:00:00,12.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 04:15:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 04:30:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 04:45:00,11.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 05:00:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 05:15:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 05:30:00,12.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 05:45:00,12.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 06:00:00,12.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 06:15:00,12.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 06:30:00,12.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 06:45:00,12.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 07:00:00,12.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 07:15:00,12.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 07:30:00,13.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 07:45:00,13.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 08:00:00,13.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 08:15:00,14.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 08:30:00,15.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 08:45:00,15.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 09:00:00,17.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 09:15:00,18.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 09:30:00,19.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 09:45:00,20.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 10:00:00,21.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 10:15:00,22.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 10:30:00,23.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 10:45:00,24.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 11:00:00,25.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 11:15:00,25.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 11:30:00,25.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 11:45:00,26.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 12:00:00,26.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 12:15:00,27.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 12:30:00,26.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 12:45:00,26.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 13:00:00,27.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 13:15:00,27.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 13:30:00,27.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 13:45:00,28.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 14:00:00,28.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 14:15:00,28.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 14:30:00,28.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 14:45:00,29.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 15:00:00,28.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 15:15:00,27.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 15:30:00,27.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 15:45:00,27.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 16:00:00,27.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 16:15:00,27.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 16:30:00,26.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 16:45:00,26.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 17:00:00,25.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 17:15:00,25.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 17:30:00,25.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 17:45:00,24.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 18:00:00,23.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 18:15:00,22.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 18:30:00,21.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 18:45:00,20.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 19:00:00,19.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 19:15:00,18.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 19:30:00,18.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 19:45:00,18.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 20:00:00,17.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 20:15:00,17.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 20:30:00,17.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 20:45:00,17.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 21:00:00,17.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 21:15:00,17.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 21:30:00,17.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 21:45:00,16.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 22:00:00,16.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 22:15:00,16.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 22:30:00,16.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 22:45:00,16.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 23:00:00,16.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 23:15:00,16.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 23:30:00,15.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-31 23:45:00,15.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 00:00:00,16.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 00:15:00,15.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 00:30:00,15.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 00:45:00,15.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 01:00:00,15.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 01:15:00,15.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 01:30:00,15.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 01:45:00,15.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 02:00:00,14.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 02:15:00,14.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 02:30:00,14.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 02:45:00,14.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 03:00:00,14.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 03:15:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 03:30:00,14.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 03:45:00,14.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 04:00:00,14.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 04:15:00,14.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 04:30:00,14.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 04:45:00,14.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 05:00:00,14.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 05:15:00,14.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 05:30:00,14.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 05:45:00,14.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 06:00:00,14.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 06:15:00,14.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 06:30:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 06:45:00,14.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 07:00:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 07:15:00,15.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 07:30:00,15.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 07:45:00,15.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 08:00:00,15.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 08:15:00,15.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 08:30:00,16.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 08:45:00,16.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 09:00:00,18.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 09:15:00,19.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 09:30:00,20.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 09:45:00,22.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 10:00:00,23.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 10:15:00,24.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 10:30:00,25.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 10:45:00,25.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 11:00:00,25.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 11:15:00,26.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 11:30:00,26.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 11:45:00,26.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 12:00:00,26.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 12:15:00,27.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 12:30:00,28.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 12:45:00,27.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 13:00:00,28.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 13:15:00,29.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 13:30:00,29.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 13:45:00,29.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 14:00:00,29.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 14:15:00,28.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 14:30:00,28.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 14:45:00,29.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 15:00:00,28.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 15:15:00,28.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 15:30:00,28.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 15:45:00,28.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 16:00:00,27.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 16:15:00,28.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 16:30:00,28.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 16:45:00,27.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 17:00:00,27.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 17:15:00,26.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 17:30:00,26.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 17:45:00,25.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 18:00:00,24.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 18:15:00,23.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 18:30:00,22.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 18:45:00,21.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 19:00:00,20.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 19:15:00,19.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 19:30:00,19.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 19:45:00,18.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 20:00:00,18.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 20:15:00,18.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 20:30:00,18.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 20:45:00,18.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 21:00:00,18.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 21:15:00,17.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 21:30:00,17.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-09-01 21:45:00,17.6,A,"NA"
